payment_id,order_id,payment_date,amount,payment_method
5481,5481,2024-02-21 12:04:26.145062,2145.01,cash
5482,5482,2024-04-16 18:35:16.156374,1663.42,card
5483,5483,2024-03-08 03:26:31.053862,5715.0,card
5484,5484,2024-06-29 12:17:31.314270,0,card
5485,5485,2024-07-08 23:54:00.916608,6855.01,cash
5486,5486,2023-12-19 23:12:27.362520,1598.55,cash
5487,5487,2024-09-03 04:26:55.299701,1209.22,card
5488,5488,2024-09-07 17:56:33.563854,5434.56,card
5489,5489,2024-06-15 04:52:00.303385,2770.64,card
5490,5490,2023-11-13 22:25:28.579058,1882.41,cash
5491,5491,2024-09-12 08:14:48.359926,2925.36,cash
5492,5492,2024-08-21 19:49:01.173012,4009.83,card
5493,5493,2024-03-27 04:18:36.914781,6987.77,card
5494,5494,2024-08-03 13:58:07.968114,3505.14,card
5495,5495,2024-07-20 13:35:39.983811,1903.76,cash
5496,5496,2024-08-08 12:02:52.042110,3388.85,cash
5497,5497,2024-01-30 05:31:11.699575,8092.22,card
5498,5498,2024-07-30 14:21:55.057876,4200.82,card
5499,5499,2024-09-05 23:48:15.359323,2354.37,cash
5500,5500,2024-08-20 15:27:52.210120,8202.96,cash
5501,5501,2024-04-28 23:02:05.797374,0,card
5502,5502,2024-02-12 01:08:18.003142,1807.9,card
5503,5503,2024-01-15 20:23:54.612373,3435.66,cash
5504,5504,2023-11-02 14:24:04.366642,3103.25,cash
5505,5505,2023-12-09 17:46:04.484943,4156.51,cash
5506,5506,2024-08-02 15:38:54.872843,1458.32,card
5507,5507,2024-01-29 21:51:04.745598,7429.11,cash
5508,5508,2024-10-01 08:41:48.239526,2028.42,card
5509,5509,2024-03-02 12:15:29.740948,4126.84,card
5510,5510,2024-09-15 08:04:22.272400,1384.27,cash
5511,5511,2024-01-31 00:59:55.255018,505.12,card
5512,5512,2024-03-04 13:57:05.190042,717.87,card
5513,5513,2023-12-23 16:04:03.185623,3535.85,cash
5514,5514,2023-12-26 03:58:37.330384,7728.73,card
5515,5515,2024-08-08 07:57:10.792058,1815.77,card
5516,5516,2023-12-05 03:37:49.430449,6440.09,card
5517,5517,2024-04-20 02:22:47.095449,0,cash
5518,5518,2023-10-27 19:12:09.732540,4198.61,cash
5519,5519,2024-06-12 15:08:15.836821,5050.04,card
5520,5520,2024-05-08 08:01:40.288419,3390.64,card
5521,5521,2024-07-30 15:19:24.663580,4669.46,cash
5522,5522,2024-01-18 04:17:47.336345,4386.23,card
5523,5523,2024-04-20 06:35:35.327468,1414.94,card
5524,5524,2023-12-15 03:24:37.747961,1416.36,card
5525,5525,2024-03-28 22:13:51.542487,1721.31,cash
5526,5526,2024-09-11 15:29:30.816603,11352.7,cash
5527,5527,2024-07-13 09:36:10.149354,1782.54,cash
5528,5528,2024-01-13 14:15:14.691449,3737.47,cash
5529,5529,2023-10-22 12:35:04.504770,6586.16,card
5530,5530,2024-02-11 13:41:31.605909,1213.07,card
5531,5531,2023-10-28 21:23:48.515538,3411.17,card
5532,5532,2024-08-05 06:11:55.623397,5895.62,card
5533,5533,2024-04-24 01:46:53.183388,0,card
5534,5534,2024-07-19 09:11:26.041301,1505.24,cash
5535,5535,2023-12-30 10:30:04.659155,4398.59,cash
5536,5536,2023-11-13 14:49:17.101933,7584.27,card
5537,5537,2024-06-19 10:42:52.718618,0,cash
5538,5538,2024-05-13 00:17:27.258462,7807.79,card
5539,5539,2024-05-22 05:53:20.238490,3765.07,card
5540,5540,2023-11-12 00:18:10.257002,7545.99,card
5541,5541,2024-01-05 00:58:33.223615,380.75,card
5542,5542,2024-03-23 01:50:12.837469,0,cash
5543,5543,2024-01-17 04:34:41.624158,1261.35,cash
5544,5544,2024-04-04 09:00:16.675456,3664.15,card
5545,5545,2024-09-23 17:24:56.932790,2811.3,card
5546,5546,2023-12-29 18:37:31.083134,3279.61,cash
5547,5547,2024-08-22 05:55:02.570720,5379.12,cash
5548,5548,2024-05-24 03:19:17.416695,1433.6,card
5549,5549,2024-03-30 22:54:02.934311,1332.83,card
5550,5550,2024-04-17 01:14:02.065302,1708.4,card
5551,5551,2024-01-16 03:54:58.945155,9594.78,card
5552,5552,2024-07-15 15:52:05.910851,3588.18,cash
5553,5553,2024-08-14 22:01:47.825755,903.71,card
5554,5554,2024-05-01 21:49:23.449833,1547.4,card
5555,5555,2023-10-17 18:05:20.439096,1808.32,card
5556,5556,2024-01-26 02:31:44.186918,102.64,cash
5557,5557,2024-06-10 22:14:54.161801,282.25,card
5558,5558,2024-07-07 04:42:09.113696,6099.14,cash
5559,5559,2023-10-31 23:17:50.383606,4353.2,cash
5560,5560,2024-02-07 20:38:39.418854,0,card
5561,5561,2024-07-26 17:21:35.514997,7314.37,card
5562,5562,2024-02-18 21:19:02.183374,0,card
5563,5563,2023-11-24 12:02:18.708334,4276.95,cash
5564,5564,2024-02-27 06:48:51.826418,6738.96,card
5565,5565,2024-02-07 21:09:32.884351,492.61,cash
5566,5566,2024-05-04 21:10:51.251665,0,card
5567,5567,2023-10-25 06:45:39.003191,871.22,card
5568,5568,2024-06-01 15:38:38.201655,7355.73,card
5569,5569,2024-02-24 20:24:39.552890,4760.13,cash
5570,5570,2023-11-23 11:32:22.995555,6289.91,card
5571,5571,2024-07-19 02:06:56.492353,6314.48,cash
5572,5572,2024-01-04 22:52:28.510418,2164.86,cash
5573,5573,2024-06-24 16:31:31.686031,8614.53,card
5574,5574,2024-04-27 17:25:18.846366,3570.04,card
5575,5575,2024-07-12 23:53:03.038610,9667.24,card
5576,5576,2024-09-26 08:38:29.652763,4235.68,card
5577,5577,2024-08-12 16:09:02.968311,3267.48,card
5578,5578,2024-09-19 11:27:38.019657,2564.64,card
5579,5579,2023-12-23 01:39:42.029113,2223.08,card
5580,5580,2024-01-26 14:31:06.716815,618.3,card
5581,5581,2024-10-04 12:32:27.513800,7686.57,cash
5582,5582,2024-09-21 14:38:28.103817,4812.69,cash
5583,5583,2023-12-31 22:45:15.235067,3278.14,cash
5584,5584,2023-12-23 07:50:16.476414,8407.03,card
5585,5585,2024-06-24 14:18:36.975083,4611.15,card
5586,5586,2024-08-14 02:39:43.940289,3967.39,card
5587,5587,2024-03-10 12:10:47.597358,5526.52,card
5588,5588,2024-02-17 22:17:55.300932,2868.38,cash
5589,5589,2024-08-27 06:06:54.109680,3380.48,card
5590,5590,2023-10-16 01:08:16.281402,1873.84,cash
5591,5591,2024-05-12 00:53:12.627309,745.24,card
5592,5592,2024-08-08 07:46:36.562485,614.32,cash
5593,5593,2023-12-27 08:32:52.767019,753.74,cash
5594,5594,2024-09-10 21:38:51.155029,1552.65,cash
5595,5595,2024-08-10 18:15:42.007130,1295.37,card
5596,5596,2024-08-16 08:34:14.849070,1253.85,card
5597,5597,2023-12-18 13:52:52.066421,810.68,cash
5598,5598,2024-10-06 14:23:09.992249,6360.15,card
5599,5599,2023-10-18 21:24:22.858274,1568.61,card
5600,5600,2024-01-05 17:04:47.014919,5805.73,cash
5601,5601,2024-09-08 17:45:36.110289,9875.97,card
5602,5602,2023-12-03 13:45:01.649436,1064.8,card
5603,5603,2024-02-03 22:31:49.360641,2654.24,cash
5604,5604,2024-04-12 14:45:23.112853,3744.67,card
5605,5605,2024-08-05 16:31:46.020084,1565.4,cash
5606,5606,2024-02-13 11:00:52.524486,426.72,cash
5607,5607,2024-08-28 04:48:27.810397,5823.64,card
5608,5608,2024-03-03 01:38:06.569485,1018.22,cash
5609,5609,2024-05-06 01:42:33.628361,482.98,cash
5610,5610,2024-07-25 00:44:09.413460,248.04,cash
5611,5611,2023-12-30 01:00:56.005420,8478.44,card
5612,5612,2023-12-30 20:19:52.690737,0,cash
5613,5613,2024-05-30 20:30:25.093040,5329.26,card
5614,5614,2023-10-12 20:31:25.614473,0,cash
5615,5615,2024-06-01 18:38:19.197418,0,card
5616,5616,2024-06-01 10:18:45.097629,1651.32,cash
5617,5617,2023-10-11 00:20:50.312914,7493.1,card
5618,5618,2024-01-02 16:27:23.698383,2962.52,card
5619,5619,2024-08-30 19:58:38.798865,6290.1,cash
5620,5620,2023-10-29 15:35:25.563259,4673.63,cash
5621,5621,2024-04-19 04:34:18.175407,3638.21,cash
5622,5622,2023-10-10 07:15:24.302920,7570.48,cash
5623,5623,2024-05-24 08:19:18.355990,8359.09,card
5624,5624,2024-09-16 13:51:43.467074,10065.09,card
5625,5625,2023-12-04 05:48:29.450006,3944.35,cash
5626,5626,2024-07-23 15:06:37.548280,5557.63,card
5627,5627,2024-09-29 14:32:10.654107,2355.57,cash
5628,5628,2023-10-20 00:00:10.781354,6461.7,card
5629,5629,2024-05-09 19:35:57.924672,9162.74,card
5630,5630,2024-08-16 09:08:10.634061,3826.8,cash
5631,5631,2024-07-06 03:01:29.343743,4186.14,card
5632,5632,2023-12-08 08:27:28.554767,9972.56,cash
5633,5633,2023-11-03 19:24:15.699100,7335.19,card
5634,5634,2024-04-20 23:56:26.572351,6258.26,card
5635,5635,2024-05-13 05:13:26.413963,2622.88,card
5636,5636,2024-06-05 00:53:48.860667,513.53,card
5637,5637,2024-02-03 17:17:19.483778,5351.82,card
5638,5638,2024-08-01 15:15:03.626011,903.2,card
5639,5639,2024-04-23 22:17:37.756480,2201.91,card
5640,5640,2023-11-07 22:25:53.284895,2250.57,card
5641,5641,2024-05-06 03:06:01.505368,2250.52,card
5642,5642,2024-01-10 13:46:12.361656,4040.24,cash
5643,5643,2023-12-12 02:09:47.834984,4826.13,cash
5644,5644,2023-11-21 02:21:15.982953,0,card
5645,5645,2024-09-27 02:08:36.408208,4543.26,card
5646,5646,2024-04-13 03:49:00.776283,2398.08,card
5647,5647,2023-11-09 16:18:48.848765,4054.21,cash
5648,5648,2024-04-05 18:41:33.344544,2143.95,cash
5649,5649,2024-03-09 13:12:06.827296,1135.58,card
5650,5650,2024-07-02 18:13:34.952315,7042.12,cash
5651,5651,2024-07-24 11:24:04.980462,1645.94,card
5652,5652,2024-08-30 05:15:42.617691,3048.52,card
5653,5653,2024-02-17 15:06:12.258251,5758.72,cash
5654,5654,2024-08-02 08:37:18.663712,3760.06,cash
5655,5655,2024-01-09 20:17:22.419873,8375.6,cash
5656,5656,2023-10-27 05:46:28.116746,6419.88,card
5657,5657,2024-04-24 23:55:21.764362,6185.85,cash
5658,5658,2024-08-06 13:17:01.873569,1090.05,card
5659,5659,2023-11-30 11:51:37.018683,0,cash
5660,5660,2024-07-30 05:13:51.094908,6998.25,card
5661,5661,2024-08-25 07:26:46.024916,806.88,card
5662,5662,2024-08-27 18:42:40.592771,2309.2,card
5663,5663,2023-10-14 07:42:49.916675,4332.4,cash
5664,5664,2023-11-07 00:12:13.387044,1266.83,cash
5665,5665,2023-12-15 12:56:12.321237,3039.45,card
5666,5666,2024-04-22 08:46:49.579473,6453.28,cash
5667,5667,2023-12-07 02:18:55.103441,0,cash
5668,5668,2024-02-11 06:05:39.302548,3437.26,card
5669,5669,2023-12-27 01:03:32.663665,5965.71,cash
5670,5670,2024-07-10 02:05:14.565227,2271.08,card
5671,5671,2023-12-08 05:12:40.445807,7115.56,card
5672,5672,2024-03-14 07:30:24.133092,4630.75,card
5673,5673,2024-02-01 18:41:17.950086,0,cash
5674,5674,2023-10-21 22:46:03.345717,2470.44,cash
5675,5675,2023-12-26 23:21:05.457579,6044.09,card
5676,5676,2023-11-27 15:27:28.184501,824.43,cash
5677,5677,2024-05-19 08:14:31.178914,1832.84,cash
5678,5678,2023-10-24 23:58:21.915910,4281.36,cash
5679,5679,2024-04-25 10:51:49.408425,690.88,card
5680,5680,2023-12-26 10:51:29.687721,3115.08,card
5681,5681,2024-05-13 06:34:10.116421,7403.21,cash
5682,5682,2024-09-15 05:36:22.556696,2795.04,card
5683,5683,2023-10-16 08:46:51.536088,7657.63,cash
5684,5684,2024-06-28 21:19:01.618264,4402.56,card
5685,5685,2024-02-05 13:21:17.341491,5440.89,cash
5686,5686,2023-10-13 10:54:56.940599,1025.76,card
5687,5687,2023-12-20 09:17:32.074289,7260.22,cash
5688,5688,2023-12-24 12:40:43.159509,0,cash
5689,5689,2024-06-17 12:31:59.435758,5673.52,card
5690,5690,2024-05-02 16:39:02.415620,2879.79,card
5691,5691,2024-02-05 17:09:15.369768,1577.35,cash
5692,5692,2024-07-01 13:22:19.629701,0,card
5693,5693,2024-04-01 22:52:39.342869,11447.1,card
5694,5694,2024-04-11 20:07:14.618949,1368.81,card
5695,5695,2023-11-07 00:45:28.639256,3786.7,cash
5696,5696,2023-12-22 02:52:14.132907,1791.48,card
5697,5697,2024-03-26 19:14:10.598659,0,cash
5698,5698,2024-02-03 09:48:17.503124,11388.75,cash
5699,5699,2023-10-15 15:50:43.340885,4775.3,card
5700,5700,2023-10-19 07:03:28.017364,368.1,card
5701,5701,2024-03-01 06:56:29.376603,3813.0,cash
5702,5702,2023-12-27 22:45:32.165992,936.26,cash
5703,5703,2024-01-26 20:23:02.245994,435.29,card
5704,5704,2023-12-14 09:43:24.730240,6025.94,card
5705,5705,2024-09-19 04:04:16.877390,204.76,card
5706,5706,2024-02-12 20:26:36.930767,1566.35,cash
5707,5707,2024-05-09 17:57:23.838661,2370.29,cash
5708,5708,2024-01-02 05:29:20.861061,359.3,card
5709,5709,2024-05-31 23:38:00.031471,6548.1,cash
5710,5710,2024-02-05 17:38:29.561074,7489.04,card
5711,5711,2023-11-03 04:19:41.879705,0,cash
5712,5712,2024-02-20 19:25:07.487261,5791.4,card
5713,5713,2024-02-05 21:31:26.329834,1220.35,card
5714,5714,2024-03-22 14:42:19.292872,2186.02,cash
5715,5715,2023-10-24 22:18:20.640322,3628.12,cash
5716,5716,2024-01-15 05:23:38.960884,1774.58,cash
5717,5717,2024-09-23 10:14:46.506062,1588.54,cash
5718,5718,2024-04-03 08:11:25.457129,5374.35,card
5719,5719,2024-02-14 12:13:28.913744,3037.18,card
5720,5720,2024-06-24 02:30:39.044802,3882.02,cash
5721,5721,2023-10-10 20:47:26.728288,2806.36,card
5722,5722,2024-06-05 19:48:02.740981,2810.32,card
5723,5723,2023-12-27 20:21:08.743186,963.3,cash
5724,5724,2024-04-11 23:25:05.444807,4759.32,card
5725,5725,2024-05-18 02:25:38.090306,6897.46,card
5726,5726,2024-03-29 17:24:10.746918,7155.84,card
5727,5727,2024-05-31 18:44:13.802076,5144.13,card
5728,5728,2024-07-25 00:12:27.211792,1230.71,cash
5729,5729,2024-05-22 21:17:45.556511,12149.8,cash
5730,5730,2024-06-11 01:34:06.643786,1399.68,cash
5731,5731,2023-11-22 08:33:29.641045,4247.35,card
5732,5732,2024-01-08 02:47:12.460513,8142.68,cash
5733,5733,2024-08-11 07:51:53.399251,7191.52,card
5734,5734,2024-02-25 08:26:14.825409,0,cash
5735,5735,2024-06-08 23:19:26.979636,2469.0,card
5736,5736,2024-01-02 01:12:39.703961,5279.22,cash
5737,5737,2024-04-23 17:24:21.267328,4779.81,card
5738,5738,2024-02-26 21:35:19.435001,0,cash
5739,5739,2024-08-19 14:36:23.470499,6167.37,card
5740,5740,2023-10-30 14:20:05.746747,4612.31,card
5741,5741,2024-02-28 12:26:44.878796,1035.66,card
5742,5742,2023-12-16 06:13:27.622441,1911.54,cash
5743,5743,2024-06-07 10:00:52.416816,0,card
5744,5744,2023-10-26 20:45:13.589033,907.68,card
5745,5745,2023-12-10 04:12:48.266764,913.79,cash
5746,5746,2023-10-31 23:43:50.318970,1205.46,card
5747,5747,2024-06-19 03:09:19.841451,6087.3,card
5748,5748,2023-11-24 23:40:48.757395,1300.75,cash
5749,5749,2024-07-23 04:18:43.184619,4676.06,card
5750,5750,2024-09-15 00:17:51.817451,2717.65,cash
5751,5751,2024-01-24 08:35:28.417085,879.34,card
5752,5752,2024-01-18 04:58:46.042660,6018.57,cash
5753,5753,2024-01-18 20:40:45.776169,7167.24,card
5754,5754,2024-07-23 19:45:10.810126,3993.72,cash
5755,5755,2024-07-28 18:26:53.047740,4199.37,cash
5756,5756,2024-06-11 20:37:24.104428,2791.12,card
5757,5757,2024-08-18 19:51:08.933697,3309.7,card
5758,5758,2024-02-14 17:21:05.608187,4412.05,cash
5759,5759,2024-05-23 02:38:22.171681,493.07,card
5760,5760,2024-07-11 23:24:07.753964,1988.28,cash
5761,5761,2024-06-10 17:26:03.869628,0,cash
5762,5762,2024-04-13 03:57:38.495973,2818.33,cash
5763,5763,2024-06-01 20:46:59.955705,798.16,cash
5764,5764,2024-08-30 23:23:04.689255,3159.95,cash
5765,5765,2024-04-13 08:06:58.199041,8265.67,card
5766,5766,2023-11-20 05:17:29.483513,3124.2,cash
5767,5767,2023-12-19 11:24:14.531164,348.93,card
5768,5768,2024-01-20 12:49:56.894229,8970.4,card
5769,5769,2024-06-26 02:28:22.361522,2074.66,cash
5770,5770,2024-01-18 00:40:39.285373,5025.65,cash
5771,5771,2023-10-21 08:24:28.220847,7968.3,card
5772,5772,2023-10-20 22:30:11.685191,6778.62,card
5773,5773,2024-02-10 12:01:42.322105,1842.56,card
5774,5774,2023-12-31 16:25:49.807501,4391.88,card
5775,5775,2024-09-04 02:30:00.308445,0,cash
5776,5776,2023-11-06 05:43:19.736672,0,cash
5777,5777,2024-04-25 08:13:57.224857,730.78,cash
5778,5778,2024-05-01 16:00:03.641798,5903.16,card
5779,5779,2024-02-06 22:49:27.306529,5776.86,card
5780,5780,2024-04-01 11:18:02.040272,398.4,cash
5781,5781,2024-04-03 15:05:04.336914,729.33,cash
5782,5782,2024-09-17 20:35:41.595942,6999.25,card
5783,5783,2024-05-27 03:15:26.262003,4419.98,card
5784,5784,2023-11-23 07:18:20.772681,270.25,card
5785,5785,2024-06-23 13:21:19.062827,5615.26,card
5786,5786,2024-08-24 10:24:14.347867,2698.04,card
5787,5787,2023-11-01 16:31:47.070539,1976.75,cash
5788,5788,2024-08-10 23:07:56.255761,4719.32,card
5789,5789,2023-11-29 20:10:46.011245,6987.7,cash
5790,5790,2024-07-15 15:05:02.646030,1394.56,cash
5791,5791,2024-05-05 17:12:22.970099,1693.52,card
5792,5792,2024-07-31 07:23:32.947312,308.57,card
5793,5793,2024-01-06 00:17:34.139123,4041.9,cash
5794,5794,2023-11-06 16:26:22.501051,10138.72,cash
5795,5795,2023-12-09 06:06:13.348274,3819.46,cash
5796,5796,2024-02-16 17:00:28.194804,3591.28,cash
5797,5797,2024-10-03 22:22:29.334321,9253.14,card
5798,5798,2024-05-31 12:53:50.061758,2663.54,cash
5799,5799,2024-06-20 06:12:52.412257,3915.88,cash
5800,5800,2024-02-06 14:50:58.631541,1930.27,card
5801,5801,2024-01-22 12:58:41.978994,1796.23,card
5802,5802,2024-09-17 04:24:48.339489,2203.09,cash
5803,5803,2024-01-06 11:12:12.851209,855.12,card
5804,5804,2024-07-18 13:58:45.611207,3637.96,card
5805,5805,2024-01-05 16:16:23.188630,3776.9,cash
5806,5806,2024-05-24 21:24:52.440541,10513.8,cash
5807,5807,2024-06-05 05:05:42.753407,3677.5,cash
5808,5808,2023-12-25 00:43:54.081167,791.88,card
5809,5809,2024-04-14 01:25:31.069038,12769.43,card
5810,5810,2024-07-10 07:45:24.722332,4252.23,cash
5811,5811,2024-06-04 14:34:33.646806,2106.47,card
5812,5812,2024-09-09 08:23:22.725248,1866.5,cash
5813,5813,2024-09-25 17:08:11.532171,2500.24,cash
5814,5814,2023-10-28 14:39:34.180439,4271.92,cash
5815,5815,2024-08-30 10:20:42.951728,4356.75,card
5816,5816,2024-05-12 03:23:34.077088,1025.92,cash
5817,5817,2024-03-29 17:53:03.163691,4560.06,card
5818,5818,2024-02-03 15:47:05.649930,1614.23,cash
5819,5819,2024-07-19 18:18:41.617557,6329.62,card
5820,5820,2024-06-01 15:30:20.349736,682.42,card
5821,5821,2024-01-21 22:39:48.941068,2989.36,cash
5822,5822,2024-06-15 04:55:05.135483,11252.3,cash
5823,5823,2024-02-28 03:21:12.364775,6605.89,card
5824,5824,2023-11-25 20:01:39.417869,1720.24,card
5825,5825,2024-05-04 18:16:40.833278,4609.39,card
5826,5826,2024-07-05 02:01:33.430223,6776.73,cash
5827,5827,2024-03-15 11:07:41.199912,3007.56,cash
5828,5828,2023-12-15 12:45:18.304739,6068.42,cash
5829,5829,2024-02-28 17:57:10.177014,9977.48,card
5830,5830,2024-05-14 11:12:15.808058,6217.19,cash
5831,5831,2023-11-06 05:22:25.382403,6197.46,card
5832,5832,2023-10-21 12:49:28.919740,3709.12,card
5833,5833,2024-05-12 20:04:51.641704,1290.22,card
5834,5834,2024-05-30 21:00:26.677013,2217.16,cash
5835,5835,2024-02-13 11:59:38.393196,713.92,cash
5836,5836,2024-03-01 05:42:59.903271,3942.98,card
5837,5837,2024-02-04 12:04:29.698697,2628.6,cash
5838,5838,2023-10-13 14:06:14.995275,3875.45,cash
5839,5839,2024-01-23 06:25:41.798173,3810.36,card
5840,5840,2024-10-02 04:52:57.712338,8471.24,cash
5841,5841,2024-04-02 17:25:06.033421,107.14,card
5842,5842,2023-10-15 11:33:29.478162,1621.55,card
5843,5843,2024-06-07 04:12:53.728298,4767.03,cash
5844,5844,2024-08-23 21:08:20.225476,3184.21,card
5845,5845,2024-01-19 13:27:54.981778,330.69,cash
5846,5846,2024-05-06 01:12:58.417742,3194.72,card
5847,5847,2024-02-17 02:44:41.514555,0,cash
5848,5848,2024-01-05 14:42:23.783592,1642.96,cash
5849,5849,2024-05-06 01:17:52.004315,0,card
5850,5850,2024-07-27 10:12:32.533420,2649.56,cash
5851,5851,2024-08-08 09:29:52.604450,2189.07,card
5852,5852,2024-03-17 14:29:32.937467,7115.29,cash
5853,5853,2024-01-29 21:05:50.770556,5430.45,card
5854,5854,2024-07-14 15:08:02.207046,1924.68,cash
5855,5855,2024-03-24 15:47:28.963933,4343.58,card
5856,5856,2024-01-08 08:10:25.281116,753.48,card
5857,5857,2023-11-17 22:08:12.170625,10394.7,card
5858,5858,2023-11-11 08:19:12.664784,2655.04,card
5859,5859,2024-05-28 08:34:11.944923,4603.18,card
5860,5860,2024-04-14 05:29:43.250893,1774.02,cash
5861,5861,2024-02-16 01:03:48.601576,0,card
5862,5862,2024-01-23 22:40:35.431202,1884.05,cash
5863,5863,2024-07-27 15:22:15.097335,6572.89,card
5864,5864,2023-11-10 09:47:18.767028,4973.42,card
5865,5865,2024-04-26 21:37:27.050690,3294.84,card
5866,5866,2024-07-16 02:31:28.324840,10585.45,cash
5867,5867,2024-01-27 12:24:55.012548,2300.81,cash
5868,5868,2024-07-01 03:47:15.382569,3925.2,cash
5869,5869,2024-04-18 09:01:31.439540,6545.61,cash
5870,5870,2024-05-17 09:59:19.327047,6392.77,card
5871,5871,2023-11-07 07:38:39.537967,893.0,cash
5872,5872,2024-05-12 19:30:48.422910,2666.1,card
5873,5873,2024-08-10 15:57:29.214774,3643.1,card
5874,5874,2023-12-18 23:49:27.912412,3431.56,cash
5875,5875,2024-04-13 23:29:10.824219,828.37,cash
5876,5876,2024-07-07 05:17:59.864871,2705.24,card
5877,5877,2023-12-02 06:05:54.766276,3810.22,cash
5878,5878,2023-10-15 08:00:43.160616,2984.77,cash
5879,5879,2024-02-28 06:38:21.155571,8170.15,card
5880,5880,2024-05-30 14:57:21.375891,886.27,cash
5881,5881,2024-08-27 19:56:42.442837,4575.6,card
5882,5882,2024-03-01 23:01:19.021945,3965.34,cash
5883,5883,2023-10-25 19:42:01.370569,5261.5,cash
5884,5884,2024-01-02 01:28:44.391445,3436.71,cash
5885,5885,2023-11-29 16:14:30.873782,5783.1,card
5886,5886,2024-02-29 16:06:08.721547,2045.56,card
5887,5887,2024-08-11 15:05:56.993746,2628.96,cash
5888,5888,2023-12-08 23:44:09.488513,1246.21,cash
5889,5889,2024-05-24 20:38:53.963525,925.92,card
5890,5890,2024-09-28 19:22:28.078593,5708.16,card
5891,5891,2024-06-14 17:57:25.944037,1854.65,card
5892,5892,2024-06-08 19:14:39.411621,1252.42,cash
5893,5893,2024-06-02 02:32:48.508070,2921.58,cash
5894,5894,2023-11-04 17:59:11.348168,3501.52,card
5895,5895,2023-10-16 11:43:46.554568,9019.65,card
5896,5896,2023-10-26 03:20:05.015279,898.84,cash
5897,5897,2024-05-03 20:00:45.572457,1826.88,cash
5898,5898,2024-07-27 07:03:44.617889,3183.02,cash
5899,5899,2023-11-12 17:40:13.327594,2996.64,cash
5900,5900,2024-08-16 15:03:49.032887,1068.14,card
5901,5901,2024-06-20 04:46:48.458022,4781.23,cash
5902,5902,2023-12-04 09:53:17.466771,5325.21,cash
5903,5903,2024-03-03 02:42:27.018157,0,card
5904,5904,2024-06-08 10:30:04.595774,6649.75,cash
5905,5905,2024-03-14 20:26:48.899076,3832.83,card
5906,5906,2023-12-07 19:08:54.475136,1098.3,card
5907,5907,2024-02-04 23:18:33.371100,6088.08,cash
5908,5908,2024-01-24 12:58:33.121236,5994.91,card
5909,5909,2024-05-25 08:12:58.367841,8675.21,cash
5910,5910,2024-04-11 02:23:01.063632,905.35,cash
5911,5911,2024-09-10 16:39:28.934323,0,cash
5912,5912,2024-07-22 23:15:01.886204,4432.56,card
5913,5913,2024-03-26 04:57:53.085807,4027.82,cash
5914,5914,2024-06-30 13:08:52.918129,4568.65,card
